chr	start	end	CpG
chr8	19135465	19135466	56890
chr8	19303068	19303069	56891
chr8	19434320	19434321	56892
chr8	19434357	19434358	56893
chr8	19434367	19434368	56894
chr8	19437975	19437976	56895
chr8	19462534	19462535	56896
chr8	19495180	19495181	56897
chr8	19535445	19535446	56898
chr8	19535542	19535543	56899
chr8	19535626	19535627	56900
chr8	19535728	19535729	56901
chr8	19535732	19535733	56902
chr8	19538941	19538942	56903
chr8	19671742	19671743	56904
chr8	19671745	19671746	56905
chr8	19732318	19732319	56906
chr8	19757959	19757960	56907
chr8	19926872	19926873	56908
chr8	19985914	19985915	56909
chr8	20004317	20004318	56910
chr8	20016928	20016929	56911
chr8	20056181	20056182	56912
chr8	20076752	20076753	56913
chr8	20076852	20076853	56914
chr8	20078276	20078277	56915
chr8	20092112	20092113	56916
chr8	20092158	20092159	56917
chr8	20092222	20092223	56918
chr8	20092944	20092945	56919
chr8	20114286	20114287	56920
chr8	20124830	20124831	56921
chr8	20126416	20126417	56922
chr8	20345516	20345517	56923
chr8	20358330	20358331	56924
chr8	20359988	20359989	56925
chr8	20360031	20360032	56926
chr8	20372375	20372376	56927
chr8	20375701	20375702	56928
chr8	20386537	20386538	56929
chr8	20392462	20392463	56930
chr8	20392499	20392500	56931
chr8	20407143	20407144	56932
chr8	20416466	20416467	56933
chr8	20424035	20424036	56934
chr8	20515644	20515645	56935
chr8	20550751	20550752	56936
chr8	20550759	20550760	56937
chr8	20550781	20550782	56938
chr8	20550789	20550790	56939
chr8	20550800	20550801	56940
chr8	20592479	20592480	56941
chr8	20613939	20613940	56942
chr8	20639539	20639540	56943
chr8	20690992	20690993	56944
chr8	20691747	20691748	56945
chr8	20859914	20859915	56946
chr8	20859929	20859930	56947
chr8	20860590	20860591	56948
chr8	20867364	20867365	56949
chr8	20868383	20868384	56950
chr8	20904669	20904670	56951
chr8	20910455	20910456	56952
chr8	20914705	20914706	56953
chr8	20931725	20931726	56954
chr8	20946274	20946275	56955
chr8	20946543	20946544	56956
chr8	20947459	20947460	56957
chr8	20947465	20947466	56958
chr8	20947645	20947646	56959
chr8	20948365	20948366	56960
chr8	20960180	20960181	56961
chr8	20962006	20962007	56962
chr8	20969046	20969047	56963
chr8	20974961	20974962	56964
chr8	20990789	20990790	56965
chr8	21002568	21002569	56966
chr8	21003267	21003268	56967
chr8	21108124	21108125	56968
chr8	21108543	21108544	56969
chr8	21108575	21108576	56970
chr8	21118959	21118960	56971
chr8	21128099	21128100	56972
chr8	21140096	21140097	56973
chr8	21172600	21172601	56974
chr8	21213459	21213460	56975
chr8	21259545	21259546	56976
chr8	21355696	21355697	56977
chr8	21403465	21403466	56978
chr8	21464221	21464222	56979
chr8	21487368	21487369	56980
chr8	21488244	21488245	56981
chr8	21488884	21488885	56982
chr8	21602150	21602151	56983
chr8	21609411	21609412	56984
chr8	21640607	21640608	56985
chr8	21645799	21645800	56986
chr8	21672723	21672724	56987
chr8	21689824	21689825	56988
chr8	21762304	21762305	56989
chr8	21806393	21806394	56990
chr8	21834555	21834556	56991
chr8	21881249	21881250	56992
chr8	21957762	21957763	56993
chr8	21966377	21966378	56994
chr8	22013584	22013585	56995
chr8	22032676	22032677	56996
chr8	22133693	22133694	56997
chr8	22140648	22140649	56998
chr8	22146700	22146701	56999
chr8	22146830	22146831	57000
chr8	22158362	22158363	57001
chr8	22195226	22195227	57002
chr8	22295525	22295526	57003
chr8	22295601	22295602	57004
chr8	22352251	22352252	57005
chr8	22383849	22383850	57006
chr8	22455963	22455964	57007
chr8	22486693	22486694	57008
chr8	22544802	22544803	57009
chr8	22547628	22547629	57010
chr8	22557285	22557286	57011
chr8	22560827	22560828	57012
chr8	22565549	22565550	57013
chr8	22586136	22586137	57014
chr8	22823671	22823672	57015
chr8	22865198	22865199	57016
chr8	22939563	22939564	57017
chr8	22939575	22939576	57018
chr8	22939578	22939579	57019
chr8	22939596	22939597	57020
chr8	22939602	22939603	57021
chr8	22939605	22939606	57022
chr8	22973907	22973908	57023
chr8	22978473	22978474	57024
chr8	22978507	22978508	57025
chr8	22986523	22986524	57026
chr8	23009704	23009705	57027
chr8	23045746	23045747	57028
chr8	23047626	23047627	57029
chr8	23097880	23097881	57030
chr8	23152958	23152959	57031
chr8	23169302	23169303	57032
chr8	23336806	23336807	57033
chr8	23350952	23350953	57034
chr8	23385145	23385146	57035
chr8	23411610	23411611	57036
chr8	23412490	23412491	57037
chr8	23412523	23412524	57038
chr8	23416152	23416153	57039
chr8	23416970	23416971	57040
chr8	23416974	23416975	57041
chr8	23435618	23435619	57042
chr8	23443615	23443616	57043
chr8	23449353	23449354	57044
chr8	23454739	23454740	57045
chr8	23470424	23470425	57046
chr8	23621662	23621663	57047
chr8	23669456	23669457	57048
chr8	23709571	23709572	57049
chr8	23795353	23795354	57050
chr8	23880583	23880584	57051
chr8	23880588	23880589	57052
chr8	24243718	24243719	57053
chr8	24294527	24294528	57054
chr8	24310478	24310479	57055
chr8	24356909	24356910	57056
chr8	24438708	24438709	57057
chr8	24455405	24455406	57058
chr8	24471623	24471624	57059
chr8	24523431	24523432	57060
chr8	24523435	24523436	57061
chr8	24523439	24523440	57062
chr8	24523443	24523444	57063
chr8	24523447	24523448	57064
chr8	24523971	24523972	57065
chr8	24527000	24527001	57066
chr8	24641932	24641933	57067
chr8	24662372	24662373	57068
chr8	24663588	24663589	57069
chr8	24663623	24663624	57070
chr8	24703292	24703293	57071
chr8	24725834	24725835	57072
chr8	24753521	24753522	57073
chr8	24760288	24760289	57074
chr8	24800539	24800540	57075
chr8	24838104	24838105	57076
chr8	24868320	24868321	57077
chr8	24904257	24904258	57078
chr8	24904615	24904616	57079
chr8	24945823	24945824	57080
chr8	25018855	25018856	57081
chr8	25068373	25068374	57082
chr8	25210266	25210267	57083
chr8	25222929	25222930	57084
chr8	25260687	25260688	57085
chr8	25366748	25366749	57086
chr8	25463510	25463511	57087
chr8	25485433	25485434	57088
chr8	25567559	25567560	57089
chr8	25579096	25579097	57090
chr8	25660873	25660874	57091
chr8	25682103	25682104	57092
chr8	25688932	25688933	57093
chr8	25694515	25694516	57094
chr8	25701559	25701560	57095
chr8	25717415	25717416	57096
chr8	25958325	25958326	57097
chr8	25967336	25967337	57098
chr8	25967373	25967374	57099
chr8	25973121	25973122	57100
chr8	25981321	25981322	57101
chr8	25988730	25988731	57102
chr8	26009900	26009901	57103
chr8	26023609	26023610	57104
chr8	26066644	26066645	57105
chr8	26075333	26075334	57106
chr8	26101290	26101291	57107
chr8	26102872	26102873	57108
chr8	26120838	26120839	57109
chr8	26150813	26150814	57110
chr8	26276848	26276849	57111
chr8	26301758	26301759	57112
chr8	26327588	26327589	57113
chr8	26361408	26361409	57114
chr8	26381940	26381941	57115
chr8	26427221	26427222	57116
chr8	26460322	26460323	57117
chr8	26466786	26466787	57118
chr8	26587259	26587260	57119
chr8	26587272	26587273	57120
chr8	26587276	26587277	57121
chr8	26609639	26609640	57122
chr8	26645385	26645386	57123
chr8	26685627	26685628	57124
chr8	26691583	26691584	57125
chr8	26780643	26780644	57126
chr8	26896834	26896835	57127
chr8	27059028	27059029	57128
chr8	27060267	27060268	57129
chr8	27063512	27063513	57130
chr8	27085801	27085802	57131
chr8	27107332	27107333	57132
chr8	27113311	27113312	57133
chr8	27127121	27127122	57134
chr8	27163074	27163075	57135
chr8	27175890	27175891	57136
chr8	27176924	27176925	57137
chr8	27192066	27192067	57138
chr8	27217332	27217333	57139
chr8	27307419	27307420	57140
chr8	27307452	27307453	57141
chr8	27307456	27307457	57142
chr8	27308633	27308634	57143
chr8	27358670	27358671	57144
chr8	27454353	27454354	57145
chr8	27454374	27454375	57146
chr8	27457675	27457676	57147
chr8	27457719	27457720	57148
chr8	27489855	27489856	57149
chr8	27514430	27514431	57150
chr8	27514456	27514457	57151
chr8	27561055	27561056	57152
chr8	27565373	27565374	57153
chr8	27600735	27600736	57154
chr8	27734999	27735000	57155
chr8	27754695	27754696	57156
chr8	27877655	27877656	57157
chr8	27961167	27961168	57158
chr8	27970263	27970264	57159
chr8	28021226	28021227	57160
chr8	28209619	28209620	57161
chr8	28217494	28217495	57162
chr8	28302482	28302483	57163
chr8	28440156	28440157	57164
chr8	28454242	28454243	57165
chr8	28486535	28486536	57166
chr8	28594967	28594968	57167
chr8	28764371	28764372	57168
chr8	28776632	28776633	57169
chr8	28867333	28867334	57170
chr8	28939438	28939439	57171
chr8	28970971	28970972	57172
chr8	28971076	28971077	57173
chr8	28973810	28973811	57174
chr8	29156162	29156163	57175
chr8	29447361	29447362	57176
chr8	29466458	29466459	57177
chr8	29516849	29516850	57178
chr8	29520482	29520483	57179
chr8	29580874	29580875	57180
chr8	29624317	29624318	57181
chr8	29628858	29628859	57182
chr8	29656208	29656209	57183
chr8	29656272	29656273	57184
chr8	29656654	29656655	57185
chr8	29657985	29657986	57186
chr8	29687238	29687239	57187
chr8	29741283	29741284	57188
chr8	29743606	29743607	57189
chr8	29799345	29799346	57190
chr8	29801413	29801414	57191
chr8	29846546	29846547	57192
chr8	29862253	29862254	57193
chr8	29863201	29863202	57194
chr8	29864872	29864873	57195
chr8	29891023	29891024	57196
chr8	29909793	29909794	57197
chr8	29910109	29910110	57198
chr8	29936651	29936652	57199
chr8	29946468	29946469	57200
chr8	29981565	29981566	57201
chr8	29981620	29981621	57202
chr8	29981736	29981737	57203
chr8	30018151	30018152	57204
chr8	30037212	30037213	57205
chr8	30095044	30095045	57206
chr8	30095225	30095226	57207
chr8	30099973	30099974	57208
chr8	30100176	30100177	57209
chr8	30133208	30133209	57210
chr8	30156528	30156529	57211
chr8	30162635	30162636	57212
chr8	30180910	30180911	57213
chr8	30182923	30182924	57214
chr8	30295471	30295472	57215
chr8	30353276	30353277	57216
chr8	30371345	30371346	57217
chr8	30401634	30401635	57218
chr8	30402323	30402324	57219
chr8	30427054	30427055	57220
chr8	30435232	30435233	57221
chr8	30485113	30485114	57222
chr8	30508175	30508176	57223
chr8	30545245	30545246	57224
chr8	30574047	30574048	57225
chr8	30614475	30614476	57226
chr8	30617615	30617616	57227
chr8	30620068	30620069	57228
chr8	30673059	30673060	57229
chr8	30710336	30710337	57230
chr8	30711617	30711618	57231
chr8	30711625	30711626	57232
chr8	30762869	30762870	57233
chr8	30763885	30763886	57234
chr8	30770446	30770447	57235
chr8	30815956	30815957	57236
chr8	30840158	30840159	57237
chr8	30865659	30865660	57238
chr8	30870463	30870464	57239
chr8	30919099	30919100	57240
chr8	31068390	31068391	57241
chr8	31068455	31068456	57242
chr8	31094163	31094164	57243
chr8	31099111	31099112	57244
chr8	31118643	31118644	57245
chr8	31122241	31122242	57246
chr8	31122300	31122301	57247
chr8	31122782	31122783	57248
chr8	31125588	31125589	57249
chr8	31144417	31144418	57250
chr8	31174659	31174660	57251
chr8	31174666	31174667	57252
chr8	31188836	31188837	57253
chr8	31190602	31190603	57254
chr8	31199935	31199936	57255
chr8	31219572	31219573	57256
chr8	31220126	31220127	57257
chr8	31227206	31227207	57258
chr8	31244052	31244053	57259
chr8	31249854	31249855	57260
chr8	31284811	31284812	57261
chr8	31356482	31356483	57262
chr8	31383830	31383831	57263
chr8	31393116	31393117	57264
chr8	31416873	31416874	57265
chr8	31426434	31426435	57266
chr8	31451203	31451204	57267
chr8	31476725	31476726	57268
chr8	31483962	31483963	57269
chr8	31486009	31486010	57270
chr8	31519709	31519710	57271
chr8	31520782	31520783	57272
chr8	31593167	31593168	57273
chr8	31625020	31625021	57274
chr8	31683183	31683184	57275
chr8	31754463	31754464	57276
chr8	31778490	31778491	57277
chr8	31799572	31799573	57278
chr8	31844242	31844243	57279
chr8	31873046	31873047	57280
chr8	31903991	31903992	57281
chr8	31909867	31909868	57282
chr8	31919308	31919309	57283
chr8	31939576	31939577	57284
chr8	32036778	32036779	57285
chr8	32045291	32045292	57286
chr8	32276296	32276297	57287
chr8	32362711	32362712	57288
chr8	32367848	32367849	57289
chr8	32462837	32462838	57290
chr8	32581805	32581806	57291
chr8	32618014	32618015	57292
chr8	32668512	32668513	57293
chr8	32728965	32728966	57294
chr8	32743710	32743711	57295
chr8	32768705	32768706	57296
chr8	32785060	32785061	57297
chr8	32840127	32840128	57298
chr8	32843148	32843149	57299
chr8	32853655	32853656	57300
chr8	32853672	32853673	57301
chr8	32855234	32855235	57302
chr8	32919381	32919382	57303
chr8	32997298	32997299	57304
chr8	32997354	32997355	57305
chr8	33002891	33002892	57306
chr8	33036556	33036557	57307
chr8	33037494	33037495	57308
chr8	33037767	33037768	57309
chr8	33039658	33039659	57310
chr8	33039705	33039706	57311
chr8	33042488	33042489	57312
chr8	33055829	33055830	57313
chr8	33155712	33155713	57314
chr8	33168230	33168231	57315
chr8	33171299	33171300	57316
chr8	33171723	33171724	57317
chr8	33210798	33210799	57318
chr8	33215459	33215460	57319
chr8	33262661	33262662	57320
chr8	33285215	33285216	57321
chr8	33314060	33314061	57322
chr8	33330829	33330830	57323
chr8	33330973	33330974	57324
chr8	33331013	33331014	57325
chr8	33434147	33434148	57326
chr8	33490889	33490890	57327
chr8	33496971	33496972	57328
chr8	33509310	33509311	57329
chr8	33517998	33517999	57330
chr8	33531779	33531780	57331
chr8	33531787	33531788	57332
chr8	33619430	33619431	57333
chr8	33621493	33621494	57334
chr8	33634984	33634985	57335
chr8	33638495	33638496	57336
chr8	33640158	33640159	57337
chr8	33659996	33659997	57338
chr8	33669267	33669268	57339
chr8	33676364	33676365	57340
chr8	33682102	33682103	57341
chr8	33689588	33689589	57342
chr8	33696721	33696722	57343
chr8	33698560	33698561	57344
chr8	33739754	33739755	57345
chr8	33772825	33772826	57346
chr8	33812383	33812384	57347
chr8	33814762	33814763	57348
chr8	33829516	33829517	57349
chr8	33830469	33830470	57350
chr8	33831885	33831886	57351
chr8	33835823	33835824	57352
chr8	33838088	33838089	57353
chr8	33846887	33846888	57354
chr8	33846893	33846894	57355
chr8	33846899	33846900	57356
chr8	33846917	33846918	57357
chr8	33846938	33846939	57358
chr8	33848112	33848113	57359
chr8	33869683	33869684	57360
chr8	33879581	33879582	57361
chr8	33891691	33891692	57362
chr8	33898123	33898124	57363
chr8	33906278	33906279	57364
chr8	33906288	33906289	57365
chr8	33921951	33921952	57366
chr8	33922464	33922465	57367
chr8	33922471	33922472	57368
chr8	33922483	33922484	57369
chr8	33922502	33922503	57370
chr8	33925492	33925493	57371
chr8	33959653	33959654	57372
chr8	33961119	33961120	57373
chr8	33961123	33961124	57374
chr8	33969433	33969434	57375
chr8	33978305	33978306	57376
chr8	33978335	33978336	57377
chr8	33982208	33982209	57378
chr8	33986753	33986754	57379
chr8	33997478	33997479	57380
chr8	33997996	33997997	57381
chr8	34060976	34060977	57382
chr8	34066047	34066048	57383
chr8	34066971	34066972	57384
chr8	34070686	34070687	57385
chr8	34075035	34075036	57386
chr8	34075998	34075999	57387
chr8	34076014	34076015	57388
chr8	34097130	34097131	57389
chr8	34099886	34099887	57390
chr8	34109044	34109045	57391
chr8	34109880	34109881	57392
chr8	34135096	34135097	57393
chr8	34141844	34141845	57394
chr8	34153877	34153878	57395
chr8	34155234	34155235	57396
chr8	34155346	34155347	57397
chr8	34175034	34175035	57398
chr8	34175438	34175439	57399
chr8	34182125	34182126	57400
chr8	34224707	34224708	57401
chr8	34226449	34226450	57402
chr8	34246504	34246505	57403
chr8	34314675	34314676	57404
chr8	34322347	34322348	57405
chr8	34373094	34373095	57406
chr8	34394711	34394712	57407
chr8	34397366	34397367	57408
chr8	34407999	34408000	57409
chr8	34427076	34427077	57410
chr8	34449964	34449965	57411
chr8	34472768	34472769	57412
chr8	34497730	34497731	57413
chr8	34505816	34505817	57414
chr8	34511160	34511161	57415
chr8	34582812	34582813	57416
chr8	34584886	34584887	57417
chr8	34621701	34621702	57418
chr8	34666295	34666296	57419
chr8	34685426	34685427	57420
chr8	34705282	34705283	57421
chr8	34728462	34728463	57422
chr8	34728489	34728490	57423
chr8	34733127	34733128	57424
chr8	34746416	34746417	57425
chr8	34749679	34749680	57426
chr8	34802476	34802477	57427
chr8	34810871	34810872	57428
chr8	34813906	34813907	57429
chr8	34814086	34814087	57430
chr8	34814369	34814370	57431
chr8	34822322	34822323	57432
chr8	34824616	34824617	57433
chr8	34854875	34854876	57434
chr8	34910261	34910262	57435
chr8	34914432	34914433	57436
chr8	34921258	34921259	57437
chr8	34921269	34921270	57438
chr8	34963695	34963696	57439
chr8	34970328	34970329	57440
chr8	35017074	35017075	57441
chr8	35029181	35029182	57442
chr8	35047507	35047508	57443
chr8	35068519	35068520	57444
chr8	35073168	35073169	57445
chr8	35077080	35077081	57446
chr8	35110064	35110065	57447
chr8	35119033	35119034	57448
chr8	35135583	35135584	57449
chr8	35149109	35149110	57450
chr8	35152601	35152602	57451
chr8	35158362	35158363	57452
chr8	35159335	35159336	57453
chr8	35178285	35178286	57454
chr8	35183678	35183679	57455
chr8	35185882	35185883	57456
chr8	35194349	35194350	57457
chr8	35195071	35195072	57458
chr8	35201823	35201824	57459
chr8	35222449	35222450	57460
chr8	35223734	35223735	57461
chr8	35253702	35253703	57462
chr8	35273479	35273480	57463
chr8	35283843	35283844	57464
chr8	35284278	35284279	57465
chr8	35307033	35307034	57466
chr8	35324157	35324158	57467
chr8	35334014	35334015	57468
chr8	35338967	35338968	57469
chr8	35362227	35362228	57470
chr8	35388947	35388948	57471
chr8	35454891	35454892	57472
chr8	35484641	35484642	57473
chr8	35484684	35484685	57474
chr8	35503495	35503496	57475
chr8	35505501	35505502	57476
chr8	35561991	35561992	57477
chr8	35573918	35573919	57478
chr8	35650309	35650310	57479
chr8	35651401	35651402	57480
chr8	35657750	35657751	57481
chr8	35692738	35692739	57482
chr8	35717789	35717790	57483
chr8	35756844	35756845	57484
chr8	35762838	35762839	57485
chr8	35764752	35764753	57486
chr8	35782755	35782756	57487
chr8	35802326	35802327	57488
